date,channel,campaign_id,spend_usd,impressions,clicks
2025-10-24,Google_Search_NonBrand,Google_Search_NonBrand_Retail,3269.7790278912908,12300,492
2025-10-24,Google_Search_NonBrand,Google_Search_NonBrand_Trucking,2561.7327107443175,9650,386
2025-10-24,Meta_Prospecting,Meta_Prospecting_Construction,2378.3817694148374,80250,963
2025-10-24,Meta_Prospecting,Meta_Prospecting_Generic,3142.5319270372593,101416,1217
2025-10-24,Meta_Prospecting,Meta_Prospecting_Healthcare,2620.007341841664,84833,1018
2025-10-24,Meta_Prospecting,Meta_Prospecting_Professional,2061.436817357546,63000,756
2025-10-24,Meta_Prospecting,Meta_Prospecting_Restaurants,2982.370599899364,95000,1140
2025-10-24,Meta_Prospecting,Meta_Prospecting_Retail,3270.3715221128627,104500,1254
2025-10-24,Meta_Prospecting,Meta_Prospecting_Trucking,2497.9961397310685,81833,982
2025-10-24,Meta_Retargeting,Meta_Retargeting_30d,4070.728741955025,100666,1812
2025-10-24,Meta_Retargeting,Meta_Retargeting_7d,3214.207313100237,83888,1510
2025-10-24,Partner_Embedded,Partner_Embedded_Accounting,515.1405543846035,0,0
2025-10-24,Partner_Embedded,Partner_Embedded_Formation,1071.1557692887166,0,0
2025-10-24,Partner_Embedded,Partner_Embedded_Payroll,1224.03616029571,0,0
2025-10-24,TikTok_Prospecting,TikTok_Prospecting_Construction,1043.8504723182068,56400,564
2025-10-24,TikTok_Prospecting,TikTok_Prospecting_Generic,1852.038738616155,96800,968
2025-10-24,TikTok_Prospecting,TikTok_Prospecting_Healthcare,1927.1864397680893,108500,1085
2025-10-24,TikTok_Prospecting,TikTok_Prospecting_Professional,1822.6500597323682,94100,941
2025-10-24,TikTok_Prospecting,TikTok_Prospecting_Restaurants,1109.2200333991436,61800,618
2025-10-24,TikTok_Prospecting,TikTok_Prospecting_Retail,1149.14304574249,62000,620
2025-10-24,TikTok_Prospecting,TikTok_Prospecting_Trucking,969.573843670088,45400,454
2025-10-24,TikTok_Retargeting,TikTok_Retargeting_30d,1666.7293329270026,75538,982
2025-10-24,TikTok_Retargeting,TikTok_Retargeting_7d,2651.8619895783995,119846,1558
2025-10-25,Google_Search_Brand,Google_Search_Brand_Competitor,3180.8367052474914,15327,843
2025-10-25,Google_Search_Brand,Google_Search_Brand_Core,2826.1028719857986,13800,759
2025-10-25,Google_Search_Brand,Google_Search_Brand_Local,2012.649561297304,8854,487
2025-10-25,Google_Search_NonBrand,Google_Search_NonBrand_Construction,2607.791711420724,9700,388
2025-10-25,Google_Search_NonBrand,Google_Search_NonBrand_Generic,2282.4007241390545,8625,345
2025-10-25,Google_Search_NonBrand,Google_Search_NonBrand_Healthcare,2322.02579243916,9425,377
2025-10-25,Google_Search_NonBrand,Google_Search_NonBrand_Professional,2904.320388512715,10675,427
2025-10-25,Google_Search_NonBrand,Google_Search_NonBrand_Restaurants,2193.5743958327225,8425,337
2025-10-25,Google_Search_NonBrand,Google_Search_NonBrand_Retail,2568.1688371436326,8925,357
2025-10-25,Google_Search_NonBrand,Google_Search_NonBrand_Trucking,2018.7260515838236,7750,310
2025-10-25,Meta_Prospecting,Meta_Prospecting_Construction,3913.559886816685,129000,1548
2025-10-25,Meta_Prospecting,Meta_Prospecting_Generic,2218.848502071153,72750,873
2025-10-25,Meta_Prospecting,Meta_Prospecting_Healthcare,2254.4392917769874,70500,846
2025-10-25,Meta_Prospecting,Meta_Prospecting_Professional,2064.0333608797114,68666,824
2025-10-25,Meta_Prospecting,Meta_Prospecting_Restaurants,1905.5835657815392,59250,711
2025-10-25,Meta_Prospecting,Meta_Prospecting_Retail,2256.1449274233896,74583,895
2025-10-25,Meta_Prospecting,Meta_Prospecting_Trucking,2896.5321627639214,96750,1161
2025-10-25,Meta_Retargeting,Meta_Retargeting_30d,4313.920806851256,107500,1935
2025-10-25,Meta_Retargeting,Meta_Retargeting_7d,5506.884376828954,139222,2506
2025-10-25,Partner_Embedded,Partner_Embedded_Accounting,1110.879319637292,0,0
2025-10-25,Partner_Embedded,Partner_Embedded_Formation,1014.7416718974041,0,0
2025-10-25,Partner_Embedded,Partner_Embedded_Payroll,813.2761913371874,0,0
2025-10-25,TikTok_Prospecting,TikTok_Prospecting_Construction,1671.0266873282214,84200,842
2025-10-25,TikTok_Prospecting,TikTok_Prospecting_Generic,765.2354564351568,37900,379
2025-10-25,TikTok_Prospecting,TikTok_Prospecting_Healthcare,1684.487268124431,89100,891
2025-10-25,TikTok_Prospecting,TikTok_Prospecting_Professional,1675.010524575804,90500,905
2025-10-25,TikTok_Prospecting,TikTok_Prospecting_Restaurants,923.5097960049341,46800,468
2025-10-25,TikTok_Prospecting,TikTok_Prospecting_Retail,1147.4625802696376,62200,622
2025-10-25,TikTok_Prospecting,TikTok_Prospecting_Trucking,1103.8536540950495,56300,563
2025-10-25,TikTok_Retargeting,TikTok_Retargeting_30d,1338.4209448906315,58923,766
2025-10-25,TikTok_Retargeting,TikTok_Retargeting_7d,2102.625902136817,97230,1264
2025-10-26,Google_Search_Brand,Google_Search_Brand_Competitor,2383.476944157915,10890,599
2025-10-26,Google_Search_Brand,Google_Search_Brand_Core,2214.4528336533817,10709,589
2025-10-26,Google_Search_Brand,Google_Search_Brand_Local,1944.4642400025366,9272,510
2025-10-26,Google_Search_NonBrand,Google_Search_NonBrand_Construction,3350.5546326276426,12425,497
2025-10-26,Google_Search_NonBrand,Google_Search_NonBrand_Generic,4112.052399853548,15875,635
2025-10-26,Google_Search_NonBrand,Google_Search_NonBrand_Healthcare,2161.2247917878335,8600,344
2025-10-26,Google_Search_NonBrand,Google_Search_NonBrand_Professional,2117.9036761093303,8450,338
2025-10-26,Google_Search_NonBrand,Google_Search_NonBrand_Restaurants,1855.7727486257484,7925,317
2025-10-26,Google_Search_NonBrand,Google_Search_NonBrand_Retail,2180.3643708761106,8750,350
2025-10-26,Google_Search_NonBrand,Google_Search_NonBrand_Trucking,1943.2185211184708,7650,306
2025-10-26,Meta_Prospecting,Meta_Prospecting_Construction,2383.3185782639252,77583,931
2025-10-26,Meta_Prospecting,Meta_Prospecting_Generic,2210.374835675577,70166,842
2025-10-26,Meta_Prospecting,Meta_Prospecting_Healthcare,1343.9639308199733,44416,533
2025-10-26,Meta_Prospecting,Meta_Prospecting_Professional,2212.2306535778916,71083,853
2025-10-26,Meta_Prospecting,Meta_Prospecting_Restaurants,2206.949728782597,72916,875
2025-10-26,Meta_Prospecting,Meta_Prospecting_Retail,2375.752608624488,76916,923
2025-10-26,Meta_Prospecting,Meta_Prospecting_Trucking,1799.284956039941,54166,650
2025-10-26,Meta_Retargeting,Meta_Retargeting_30d,3674.662537713116,95666,1722
2025-10-26,Meta_Retargeting,Meta_Retargeting_7d,4422.005128498298,112333,2022
2025-10-26,Partner_Embedded,Partner_Embedded_Accounting,676.8432497374108,0,0
2025-10-26,Partner_Embedded,Partner_Embedded_Formation,609.8281196194067,0,0
2025-10-26,Partner_Embedded,Partner_Embedded_Payroll,858.6453011838184,0,0
2025-10-26,TikTok_Prospecting,TikTok_Prospecting_Construction,1186.7139614508783,60000,600
2025-10-26,TikTok_Prospecting,TikTok_Prospecting_Generic,1294.4580575783914,67100,671
2025-10-26,TikTok_Prospecting,TikTok_Prospecting_Healthcare,1120.2141381696676,62300,623
2025-10-26,TikTok_Prospecting,TikTok_Prospecting_Professional,1187.1696210897642,64600,646
2025-10-26,TikTok_Prospecting,TikTok_Prospecting_Restaurants,1001.7433121408628,52700,527
2025-10-26,TikTok_Prospecting,TikTok_Prospecting_Retail,790.890378983043,40700,407
2025-10-26,TikTok_Prospecting,TikTok_Prospecting_Trucking,904.9988832222924,47000,470
2025-10-26,TikTok_Retargeting,TikTok_Retargeting_30d,3451.1007550510626,153846,2000
2025-10-26,TikTok_Retargeting,TikTok_Retargeting_7d,1411.8232746602525,61846,804
2025-10-27,Google_Search_Brand,Google_Search_Brand_Competitor,2220.027713135099,10636,585
2025-10-27,Google_Search_Brand,Google_Search_Brand_Core,3794.244878220565,18290,1006
2025-10-27,Google_Search_Brand,Google_Search_Brand_Local,3161.0679360005365,14727,810
2025-10-27,Google_Search_NonBrand,Google_Search_NonBrand_Construction,1817.0134262735241,6350,254
2025-10-27,Google_Search_NonBrand,Google_Search_NonBrand_Generic,3534.281561060264,13525,541
2025-10-27,Google_Search_NonBrand,Google_Search_NonBrand_Healthcare,2906.386285098586,11350,454
2025-10-27,Google_Search_NonBrand,Google_Search_NonBrand_Professional,4008.4970759116172,15175,607
2025-10-27,Google_Search_NonBrand,Google_Search_NonBrand_Restaurants,2074.0399348200363,7425,297
2025-10-27,Google_Search_NonBrand,Google_Search_NonBrand_Retail,2415.9716704399793,8850,354
2025-10-27,Google_Search_NonBrand,Google_Search_NonBrand_Trucking,2566.475928869407,10625,425
2025-10-27,Meta_Prospecting,Meta_Prospecting_Construction,3100.2914452631753,97583,1171
2025-10-27,Meta_Prospecting,Meta_Prospecting_Generic,3070.2722982352966,107333,1288
2025-10-27,Meta_Prospecting,Meta_Prospecting_Healthcare,2800.2432249666394,90583,1087
2025-10-27,Meta_Prospecting,Meta_Prospecting_Professional,2724.3657756897287,87000,1044
2025-10-27,Meta_Prospecting,Meta_Prospecting_Restaurants,4448.947172958268,144000,1728
2025-10-27,Meta_Prospecting,Meta_Prospecting_Retail,2232.203078073749,72916,875
2025-10-27,Meta_Prospecting,Meta_Prospecting_Trucking,3470.9854859557026,112833,1354
2025-10-27,Meta_Retargeting,Meta_Retargeting_30d,4793.744291292085,123055,2215
2025-10-27,Meta_Retargeting,Meta_Retargeting_7d,3372.743307040023,81888,1474
2025-10-27,Partner_Embedded,Partner_Embedded_Accounting,604.8729203649,0,0
2025-10-27,Partner_Embedded,Partner_Embedded_Formation,1546.7671655834417,0,0
2025-10-27,Partner_Embedded,Partner_Embedded_Payroll,863.3235892953829,0,0
2025-10-27,TikTok_Prospecting,TikTok_Prospecting_Construction,2248.394850311693,113700,1137
2025-10-27,TikTok_Prospecting,TikTok_Prospecting_Generic,1985.3092370879936,105600,1056
2025-10-27,TikTok_Prospecting,TikTok_Prospecting_Healthcare,1158.5320682364638,65000,650
2025-10-27,TikTok_Prospecting,TikTok_Prospecting_Professional,1918.8138711918311,100100,1001
2025-10-27,TikTok_Prospecting,TikTok_Prospecting_Restaurants,1365.0538769150392,74800,748
2025-10-27,TikTok_Prospecting,TikTok_Prospecting_Retail,1707.8601985341934,88400,884
2025-10-27,TikTok_Prospecting,TikTok_Prospecting_Trucking,1493.3498454547378,79800,798
2025-10-27,TikTok_Retargeting,TikTok_Retargeting_30d,2727.393911145572,125769,1635
2025-10-27,TikTok_Retargeting,TikTok_Retargeting_7d,2611.920818879592,117384,1526
2025-10-28,Google_Search_Brand,Google_Search_Brand_Competitor,3156.8081928453507,14600,803
2025-10-28,Google_Search_Brand,Google_Search_Brand_Core,2557.4008262887146,12181,670
2025-10-28,Google_Search_Brand,Google_Search_Brand_Local,2191.8279410654,10581,582
2025-10-28,Google_Search_NonBrand,Google_Search_NonBrand_Construction,2584.115861247665,9925,397
2025-10-28,Google_Search_NonBrand,Google_Search_NonBrand_Generic,3915.9536048676273,14800,592
2025-10-28,Google_Search_NonBrand,Google_Search_NonBrand_Healthcare,3014.756236554856,11800,472
2025-10-28,Google_Search_NonBrand,Google_Search_NonBrand_Professional,3214.4919818290505,12100,484
2025-10-28,Google_Search_NonBrand,Google_Search_NonBrand_Restaurants,2618.969130223341,10075,403
2025-10-28,Google_Search_NonBrand,Google_Search_NonBrand_Retail,4122.838319396682,15975,639
2025-10-28,Google_Search_NonBrand,Google_Search_NonBrand_Trucking,5083.6944471343395,18375,735
2025-10-28,Meta_Prospecting,Meta_Prospecting_Construction,2765.884480944791,89916,1079
2025-10-28,Meta_Prospecting,Meta_Prospecting_Generic,3938.9588310780964,130666,1568
2025-10-28,Meta_Prospecting,Meta_Prospecting_Healthcare,2694.4225924520847,84250,1011
2025-10-28,Meta_Prospecting,Meta_Prospecting_Professional,2750.355120489111,88666,1064
2025-10-28,Meta_Prospecting,Meta_Prospecting_Restaurants,4391.505080057837,140000,1680
2025-10-28,Meta_Prospecting,Meta_Prospecting_Retail,1712.5111561764002,54583,655
2025-10-28,Meta_Prospecting,Meta_Prospecting_Trucking,2234.598472142358,74416,893
2025-10-28,Meta_Retargeting,Meta_Retargeting_30d,2810.5279286084674,70777,1274
2025-10-28,Meta_Retargeting,Meta_Retargeting_7d,3058.36344757901,80277,1445
2025-10-28,Partner_Embedded,Partner_Embedded_Accounting,913.0455644548141,0,0
2025-10-28,Partner_Embedded,Partner_Embedded_Formation,1081.3034012107594,0,0
2025-10-28,Partner_Embedded,Partner_Embedded_Payroll,806.3075901991971,0,0
2025-10-28,TikTok_Prospecting,TikTok_Prospecting_Construction,1215.1873774191902,64000,640
2025-10-28,TikTok_Prospecting,TikTok_Prospecting_Generic,1486.1963818488416,77400,774
2025-10-28,TikTok_Prospecting,TikTok_Prospecting_Healthcare,1472.8249929919152,83700,837
2025-10-28,TikTok_Prospecting,TikTok_Prospecting_Professional,1254.3743612304536,64400,644
2025-10-28,TikTok_Prospecting,TikTok_Prospecting_Restaurants,1187.4825618123655,64400,644
2025-10-28,TikTok_Prospecting,TikTok_Prospecting_Retail,1213.938658802713,66900,669
2025-10-28,TikTok_Prospecting,TikTok_Prospecting_Trucking,2077.559356574536,111000,1110
2025-10-28,TikTok_Retargeting,TikTok_Retargeting_30d,2063.0253383096174,92538,1203
2025-10-28,TikTok_Retargeting,TikTok_Retargeting_7d,2242.9827860320174,98384,1279
2025-10-29,Google_Search_Brand,Google_Search_Brand_Competitor,1901.3040640815136,9163,504
2025-10-29,Google_Search_Brand,Google_Search_Brand_Core,2837.8901384728656,14309,787
2025-10-29,Google_Search_Brand,Google_Search_Brand_Local,1994.4748205034632,9490,522
2025-10-29,Google_Search_NonBrand,Google_Search_NonBrand_Construction,2769.5502000547167,10225,409
2025-10-29,Google_Search_NonBrand,Google_Search_NonBrand_Generic,2712.2056761942367,10750,430
2025-10-29,Google_Search_NonBrand,Google_Search_NonBrand_Healthcare,2014.9339900694097,8150,326
2025-10-29,Google_Search_NonBrand,Google_Search_NonBrand_Professional,2487.5809731352056,9575,383
2025-10-29,Google_Search_NonBrand,Google_Search_NonBrand_Restaurants,3097.48841509155,11500,460
2025-10-29,Google_Search_NonBrand,Google_Search_NonBrand_Retail,3972.6676729948485,14750,590
2025-10-29,Google_Search_NonBrand,Google_Search_NonBrand_Trucking,2238.2919945460085,8475,339
2025-10-29,Meta_Prospecting,Meta_Prospecting_Construction,1643.2132501558385,55083,661
2025-10-29,Meta_Prospecting,Meta_Prospecting_Generic,3365.9177217491074,109750,1317
2025-10-29,Meta_Prospecting,Meta_Prospecting_Healthcare,2336.3223835016443,78083,937
2025-10-29,Meta_Prospecting,Meta_Prospecting_Professional,2411.0552271649694,75083,901
2025-10-29,Meta_Prospecting,Meta_Prospecting_Restaurants,2422.0352908825594,76583,919
2025-10-29,Meta_Prospecting,Meta_Prospecting_Retail,1765.8328850213197,54416,653
2025-10-29,Meta_Prospecting,Meta_Prospecting_Trucking,1859.175406363022,55750,669
2025-10-29,Meta_Retargeting,Meta_Retargeting_30d,3160.0759590185776,76611,1379
2025-10-29,Meta_Retargeting,Meta_Retargeting_7d,4436.695711757713,112222,2020
2025-10-29,Partner_Embedded,Partner_Embedded_Accounting,880.0464989934604,0,0
2025-10-29,Partner_Embedded,Partner_Embedded_Formation,737.050704178736,0,0
2025-10-29,Partner_Embedded,Partner_Embedded_Payroll,843.9275690216763,0,0
2025-10-29,TikTok_Prospecting,TikTok_Prospecting_Construction,1377.9403011738948,69500,695
2025-10-29,TikTok_Prospecting,TikTok_Prospecting_Generic,2129.333284726542,119200,1192
2025-10-29,TikTok_Prospecting,TikTok_Prospecting_Healthcare,1243.958318957701,65700,657
2025-10-29,TikTok_Prospecting,TikTok_Prospecting_Professional,1867.2847583653493,93600,936
2025-10-29,TikTok_Prospecting,TikTok_Prospecting_Restaurants,1421.8887384593402,73700,737
2025-10-29,TikTok_Prospecting,TikTok_Prospecting_Retail,1464.526503768572,75000,750
2025-10-29,TikTok_Prospecting,TikTok_Prospecting_Trucking,1987.9929028687461,101800,1018
2025-10-29,TikTok_Retargeting,TikTok_Retargeting_30d,1672.0883685128147,76230,991
2025-10-29,TikTok_Retargeting,TikTok_Retargeting_7d,2147.0357865912756,100153,1302
2025-10-30,Google_Search_Brand,Google_Search_Brand_Competitor,1883.1860217713756,9290,511
2025-10-30,Google_Search_Brand,Google_Search_Brand_Core,2636.182352573339,12563,691
2025-10-30,Google_Search_Brand,Google_Search_Brand_Local,2753.58658930713,13127,722
2025-10-30,Google_Search_NonBrand,Google_Search_NonBrand_Construction,3386.116941600446,12250,490
2025-10-30,Google_Search_NonBrand,Google_Search_NonBrand_Generic,6389.606924764107,24550,982
2025-10-30,Google_Search_NonBrand,Google_Search_NonBrand_Healthcare,3128.8818926312424,12325,493
2025-10-30,Google_Search_NonBrand,Google_Search_NonBrand_Professional,2610.08014125163,10125,405
2025-10-30,Google_Search_NonBrand,Google_Search_NonBrand_Restaurants,3716.075073666092,14700,588
2025-10-30,Google_Search_NonBrand,Google_Search_NonBrand_Retail,2560.810940194885,10125,405
2025-10-30,Google_Search_NonBrand,Google_Search_NonBrand_Trucking,3771.763650813348,14400,576
2025-10-30,Meta_Prospecting,Meta_Prospecting_Construction,2300.4762514400704,72833,874
2025-10-30,Meta_Prospecting,Meta_Prospecting_Generic,3548.4323189991533,115000,1380
2025-10-30,Meta_Prospecting,Meta_Prospecting_Healthcare,2287.9046553786943,72000,864
2025-10-30,Meta_Prospecting,Meta_Prospecting_Professional,3341.7735395630916,101250,1215
2025-10-30,Meta_Prospecting,Meta_Prospecting_Restaurants,2279.730303779106,72583,871
2025-10-30,Meta_Prospecting,Meta_Prospecting_Retail,3728.977018027889,116666,1400
2025-10-30,Meta_Prospecting,Meta_Prospecting_Trucking,2566.9226775194497,81333,976
2025-10-30,Meta_Retargeting,Meta_Retargeting_30d,4641.294489306537,116555,2098
2025-10-30,Meta_Retargeting,Meta_Retargeting_7d,3220.8412604943146,82333,1482
2025-10-30,Partner_Embedded,Partner_Embedded_Accounting,1192.647292760849,0,0
2025-10-30,Partner_Embedded,Partner_Embedded_Formation,742.4503332597338,0,0
2025-10-30,Partner_Embedded,Partner_Embedded_Payroll,1741.0508712990131,0,0
2025-10-30,TikTok_Prospecting,TikTok_Prospecting_Construction,1835.091300731554,95800,958
2025-10-30,TikTok_Prospecting,TikTok_Prospecting_Generic,1994.3242834387806,100200,1002
2025-10-30,TikTok_Prospecting,TikTok_Prospecting_Healthcare,1738.2192252134796,91900,919
2025-10-30,TikTok_Prospecting,TikTok_Prospecting_Professional,1296.302560330915,68400,684
2025-10-30,TikTok_Prospecting,TikTok_Prospecting_Restaurants,1162.7193168726405,60900,609
2025-10-30,TikTok_Prospecting,TikTok_Prospecting_Retail,1020.8465976091421,51700,517
2025-10-30,TikTok_Prospecting,TikTok_Prospecting_Trucking,1259.6441014911256,62200,622
2025-10-30,TikTok_Retargeting,TikTok_Retargeting_30d,2245.142913881167,102538,1333
2025-10-30,TikTok_Retargeting,TikTok_Retargeting_7d,2413.8075668194383,115153,1497
2025-10-31,Google_Search_Brand,Google_Search_Brand_Competitor,1841.5831372961093,8654,476
2025-10-31,Google_Search_Brand,Google_Search_Brand_Core,2510.5466566230625,12127,667
2025-10-31,Google_Search_Brand,Google_Search_Brand_Local,1635.7971632027936,7472,411
2025-10-31,Google_Search_NonBrand,Google_Search_NonBrand_Construction,2803.607156022364,11750,470
2025-10-31,Google_Search_NonBrand,Google_Search_NonBrand_Generic,4404.982762253813,17175,687
2025-10-31,Google_Search_NonBrand,Google_Search_NonBrand_Healthcare,4054.8254563698806,14900,596
2025-10-31,Google_Search_NonBrand,Google_Search_NonBrand_Professional,2498.9227982907005,9650,386
2025-10-31,Google_Search_NonBrand,Google_Search_NonBrand_Restaurants,3884.0373450777743,14725,589
2025-10-31,Google_Search_NonBrand,Google_Search_NonBrand_Retail,3787.8794567285777,14675,587
2025-10-31,Google_Search_NonBrand,Google_Search_NonBrand_Trucking,3675.8570145707854,13450,538
2025-10-31,Meta_Prospecting,Meta_Prospecting_Construction,2161.1259781809945,65250,783
2025-10-31,Meta_Prospecting,Meta_Prospecting_Generic,3122.007515999234,101500,1218
2025-10-31,Meta_Prospecting,Meta_Prospecting_Healthcare,2086.770506927457,64166,770
2025-10-31,Meta_Prospecting,Meta_Prospecting_Professional,3089.790198471121,95666,1148
2025-10-31,Meta_Prospecting,Meta_Prospecting_Restaurants,2635.972850281348,87166,1046
2025-10-31,Meta_Prospecting,Meta_Prospecting_Retail,2826.6983902633174,89916,1079
2025-10-31,Meta_Prospecting,Meta_Prospecting_Trucking,2652.284735371796,89416,1073
2025-10-31,Meta_Retargeting,Meta_Retargeting_30d,5006.825037266652,124500,2241
2025-10-31,Meta_Retargeting,Meta_Retargeting_7d,3321.1071828485897,90611,1631
2025-10-31,Partner_Embedded,Partner_Embedded_Accounting,665.9116825620239,0,0
2025-10-31,Partner_Embedded,Partner_Embedded_Formation,1000.2120833322447,0,0
2025-10-31,Partner_Embedded,Partner_Embedded_Payroll,1140.1808713843554,0,0
2025-10-31,TikTok_Prospecting,TikTok_Prospecting_Construction,1858.832655060691,97600,976
2025-10-31,TikTok_Prospecting,TikTok_Prospecting_Generic,2115.098974341677,109200,1092
2025-10-31,TikTok_Prospecting,TikTok_Prospecting_Healthcare,2275.9138994401346,117000,1170
2025-10-31,TikTok_Prospecting,TikTok_Prospecting_Professional,2308.5603530710623,126100,1261
2025-10-31,TikTok_Prospecting,TikTok_Prospecting_Restaurants,1454.9013806076382,81700,817
2025-10-31,TikTok_Prospecting,TikTok_Prospecting_Retail,1067.0137214222552,57200,572
2025-10-31,TikTok_Prospecting,TikTok_Prospecting_Trucking,1574.5733656436114,78500,785
2025-10-31,TikTok_Retargeting,TikTok_Retargeting_30d,1906.6769778004432,89000,1157
2025-10-31,TikTok_Retargeting,TikTok_Retargeting_7d,1870.0725575315444,81692,1062
2025-11-01,Google_Search_Brand,Google_Search_Brand_Competitor,1395.5062630574184,6490,357
2025-11-01,Google_Search_Brand,Google_Search_Brand_Core,2341.090187238564,11527,634
2025-11-01,Google_Search_Brand,Google_Search_Brand_Local,1884.9067340079575,9527,524
2025-11-01,Google_Search_NonBrand,Google_Search_NonBrand_Construction,1916.1083696872736,7025,281
2025-11-01,Google_Search_NonBrand,Google_Search_NonBrand_Generic,2568.9899124862773,9125,365
2025-11-01,Google_Search_NonBrand,Google_Search_NonBrand_Healthcare,3100.051178196797,11050,442
2025-11-01,Google_Search_NonBrand,Google_Search_NonBrand_Professional,2150.6074140831424,8925,357
2025-11-01,Google_Search_NonBrand,Google_Search_NonBrand_Restaurants,3301.9322839573824,13175,527
2025-11-01,Google_Search_NonBrand,Google_Search_NonBrand_Retail,3489.526893913983,12425,497
2025-11-01,Google_Search_NonBrand,Google_Search_NonBrand_Trucking,3452.549396001466,12900,516
2025-11-01,Meta_Prospecting,Meta_Prospecting_Construction,2071.7626025979184,67833,814
2025-11-01,Meta_Prospecting,Meta_Prospecting_Generic,2451.6990543518755,80916,971
2025-11-01,Meta_Prospecting,Meta_Prospecting_Healthcare,3027.163660423846,98250,1179
2025-11-01,Meta_Prospecting,Meta_Prospecting_Professional,2227.3615668860193,71083,853
2025-11-01,Meta_Prospecting,Meta_Prospecting_Restaurants,2040.509387716388,63000,756
2025-11-01,Meta_Prospecting,Meta_Prospecting_Retail,2041.392349815265,69583,835
2025-11-01,Meta_Prospecting,Meta_Prospecting_Trucking,1766.1346429072744,54916,659
2025-11-01,Meta_Retargeting,Meta_Retargeting_30d,3320.236849301465,81944,1475
2025-11-01,Meta_Retargeting,Meta_Retargeting_7d,2263.8376194845664,57166,1029
2025-11-01,Partner_Embedded,Partner_Embedded_Accounting,552.0978288009468,0,0
2025-11-01,Partner_Embedded,Partner_Embedded_Formation,449.83962968970735,0,0
2025-11-01,Partner_Embedded,Partner_Embedded_Payroll,824.4636366335794,0,0
2025-11-01,TikTok_Prospecting,TikTok_Prospecting_Construction,1140.1882248522168,59100,591
2025-11-01,TikTok_Prospecting,TikTok_Prospecting_Generic,1962.473288674467,102800,1028
2025-11-01,TikTok_Prospecting,TikTok_Prospecting_Healthcare,1392.167261573031,69500,695
2025-11-01,TikTok_Prospecting,TikTok_Prospecting_Professional,785.8382507642474,44600,446
2025-11-01,TikTok_Prospecting,TikTok_Prospecting_Restaurants,955.3652547400908,48000,480
2025-11-01,TikTok_Prospecting,TikTok_Prospecting_Retail,1420.2257044490254,77500,775
2025-11-01,TikTok_Prospecting,TikTok_Prospecting_Trucking,706.4754992722395,37800,378
2025-11-01,TikTok_Retargeting,TikTok_Retargeting_30d,1562.2208154859275,70384,915
2025-11-01,TikTok_Retargeting,TikTok_Retargeting_7d,1620.1170816202239,75230,978
2025-11-02,Google_Search_Brand,Google_Search_Brand_Competitor,2032.1868630852457,9509,523
2025-11-02,Google_Search_Brand,Google_Search_Brand_Core,2228.2067841861485,10363,570
2025-11-02,Google_Search_Brand,Google_Search_Brand_Local,2569.410597134464,11818,650
2025-11-02,Google_Search_NonBrand,Google_Search_NonBrand_Construction,2217.7622208468447,8175,327
2025-11-02,Google_Search_NonBrand,Google_Search_NonBrand_Generic,4041.9676518108527,14100,564
2025-11-02,Google_Search_NonBrand,Google_Search_NonBrand_Healthcare,3170.9383590446973,12400,496
2025-11-02,Google_Search_NonBrand,Google_Search_NonBrand_Professional,3040.424056705739,12775,511
2025-11-02,Google_Search_NonBrand,Google_Search_NonBrand_Restaurants,2781.6226187879424,11125,445
2025-11-02,Google_Search_NonBrand,Google_Search_NonBrand_Retail,2669.9664020796104,10025,401
2025-11-02,Google_Search_NonBrand,Google_Search_NonBrand_Trucking,2259.469819319708,8975,359
2025-11-02,Meta_Prospecting,Meta_Prospecting_Construction,1547.6480257788883,49166,590
2025-11-02,Meta_Prospecting,Meta_Prospecting_Generic,1969.4533219215089,60083,721
2025-11-02,Meta_Prospecting,Meta_Prospecting_Healthcare,2824.196636590497,87666,1052
2025-11-02,Meta_Prospecting,Meta_Prospecting_Professional,2193.3741197732675,65583,787
2025-11-02,Meta_Prospecting,Meta_Prospecting_Restaurants,1739.0797996963627,57500,690
2025-11-02,Meta_Prospecting,Meta_Prospecting_Retail,2146.7286044392295,70833,850
2025-11-02,Meta_Prospecting,Meta_Prospecting_Trucking,2166.8092785360423,71166,854
2025-11-02,Meta_Retargeting,Meta_Retargeting_30d,2803.3028921550313,69833,1257
2025-11-02,Meta_Retargeting,Meta_Retargeting_7d,2046.362623854562,50944,917
2025-11-02,Partner_Embedded,Partner_Embedded_Accounting,634.8479325907514,0,0
2025-11-02,Partner_Embedded,Partner_Embedded_Formation,904.4044655965067,0,0
2025-11-02,Partner_Embedded,Partner_Embedded_Payroll,805.848610571325,0,0
2025-11-02,TikTok_Prospecting,TikTok_Prospecting_Construction,865.4727174945314,51500,515
2025-11-02,TikTok_Prospecting,TikTok_Prospecting_Generic,1218.5630803024344,68400,684
2025-11-02,TikTok_Prospecting,TikTok_Prospecting_Healthcare,1170.1342465446874,66500,665
2025-11-02,TikTok_Prospecting,TikTok_Prospecting_Professional,871.5440731223032,47000,470
2025-11-02,TikTok_Prospecting,TikTok_Prospecting_Restaurants,1474.4814376908041,78400,784
2025-11-02,TikTok_Prospecting,TikTok_Prospecting_Retail,1462.7206409519756,74200,742
2025-11-02,TikTok_Prospecting,TikTok_Prospecting_Trucking,1406.7037673551356,73000,730
2025-11-02,TikTok_Retargeting,TikTok_Retargeting_30d,2439.1686621759495,112384,1461
